2019.02.21T22:38:50.298,  59.09, 1415
2019.02.21T22:38:51.481,  59.81, 1364
2019.02.21T22:38:52.236,  58.97, 1353
2019.02.21T22:38:53.331,  60.34, 1412
2019.02.21T22:38:54.243,  59.59, 1404
2019.02.21T22:38:55.378,  60.06, 1368
2019.02.21T22:38:56.510,  60.44, 1410
2019.02.21T22:38:57.278,  59.31, 1413
2019.02.21T22:38:58.286,  61.22, 1412
2019.02.21T22:38:59.377,  60.00, 1403
2019.02.21T22:39:00.498,  60.59, 1430
2019.02.21T22:39:01.625,  60.53, 1376
2019.02.21T22:39:02.402,  60.41, 1423
2019.02.21T22:39:03.360,  61.59, 1356
2019.02.21T22:39:04.390,  60.16, 1386
2019.02.21T22:39:05.520,  59.28, 1419
2019.02.21T22:39:06.642,  59.75, 1363
2019.02.21T22:39:08.407,  61.53, 1413
2019.02.21T22:39:09.516,  61.16, 1369
2019.02.21T22:39:10.635,  62.06, 1380
2019.02.21T22:39:11.762,  61.00, 1418
